Batch ID,CaCO₃ (%),Moisture (%),Avg Particle Size (mm),Temp Profile (°C),Retention Time (hr),Fuel Consumption (kg),Available CaO (%),Reactivity (sec),Kiln Feed Rate (tons/hour),Kiln Temperature (°C),Airflow Rate (m³/min),Lime Quality Index
LIME0283,98.1720336322907,6.1941094030473725,3.579690521650261,945.9935757977215,5.403338201082182,552.1095288491508,85.26195469544619,7.591986270216908,56.56116201860271,119.66658388123399,19.893781008254745,67.34103814964072
LIME0284,92.5243690023463,4.018834468860319,3.486550780507536,950.9461620044949,3.5284292172641334,511.6642520543936,73.07724996745745,13.300743976259001,57.6921527722905,117.44924404349283,15.398953069136368,63.25901485632609
LIME0285,99.26606674931253,4.535595737690612,2.6104536303116497,870.2894563809167,4.497960183522486,506.0739289664529,86.47327391453592,6.471711187610623,48.604048728842486,103.65975163224364,20.727646603964757,59.85311550961741
LIME0286,91.095824400955,5.462060893251897,3.1016179772930155,869.1928270975528,5.472192611417695,515.7011301243057,80.42079756072248,-4.143482272162115,56.06795025059635,123.24590115058379,15.275846953014504,67.36682094527092
LIME0287,94.69642980992883,5.7833905092825955,2.7711833753311925,847.9900644522263,5.075828636072509,495.3195488316817,82.96274921925642,-0.4024592264532387,52.458192218163894,113.55576150987187,17.057500400670314,61.31172945690884
LIME0288,96.17663441296915,4.748461113955504,3.0928442902093694,934.9407835140238,4.488122026146074,500.46134964977347,77.76145326273772,5.727113373575898,35.823602427725945,76.99023165341546,41.35180997879175,57.3249228584687
LIME0289,95.56198373547006,4.402489805308359,3.754565506702275,972.4410054168858,4.683205242253093,470.66527056190637,79.99740582022719,6.546584020629114,46.677272987499116,95.29675607006273,24.479575815961518,53.44076780833195
LIME0290,93.75460096035881,6.422369861698508,3.3028031163156566,884.2459036045539,4.04688168995531,462.4416390188061,78.06402682986557,10.697009711684881,43.874490976459384,95.43701936836587,25.375581187777623,58.808916181193496
LIME0291,94.58375549928545,6.738899663797579,3.254304186616721,887.9284717637504,4.955813356236802,450.07148067587804,79.13164987419606,6.285351065173371,45.38254958653873,95.53742682583761,20.165360334646827,58.688706765385625
LIME0292,94.01399813068234,5.978858050781795,2.7848453400226787,973.3391278449488,6.105344863007883,430.4008356601462,84.96137555661042,4.604136477066472,36.95996822163362,80.49356263438632,31.765052518243245,54.41505157671747
LIME0293,93.82127048611157,5.085318142565024,2.2579716675378325,925.2778926607504,5.402466695366162,456.0141319307722,80.68908743061763,6.729120564500528,61.2643371674603,126.57001100474005,19.620956659671272,68.0772371890054
LIME0294,96.69920419404205,4.191734278359074,2.895765894729796,921.8117852400527,6.095208500594212,491.2866482766537,83.6471683191289,3.365022461795946,66.01992654613413,132.85917427968857,20.791805894753832,67.64338700589185
LIME0295,95.7140309719301,4.169555593443435,3.6033040774319574,840.4541747013136,5.44119854489499,505.1558791222819,83.36694160513917,5.173841555778764,59.78002975998409,125.25083103427156,22.227336794060427,63.66494392745428
LIME0296,93.6141808094787,10.046763175521276,2.236416071705176,933.9364034639709,5.513739671676346,486.435171842618,81.8012769223511,10.831188551040402,62.705292241471426,128.79463365651162,11.510349382256674,67.93157124156892
LIME0297,96.7991997508665,5.418398220888684,2.4724553159116525,853.5431829745121,5.987039343872512,382.21482549363213,76.95614694391044,6.294068202310478,46.55365162991844,99.76661029818884,18.151073601520757,63.841392332190615
LIME0298,95.61459904175322,10.143366091558237,3.063133868117034,843.2989907032521,5.1886316296711135,578.7293178881171,80.57885178408839,5.484024835538647,43.63743165013963,95.62799765671045,19.90474234135199,56.82503083757665
LIME0299,96.62572423767791,5.650450092536139,2.5076726075763687,882.6614211616644,4.90638633924656,554.3240061445191,79.56191264086183,5.7829751168500145,42.21412953188288,90.26203352774476,20.856928995086538,59.35061705968069
LIME0300,96.25925768384722,3.4969196982401822,2.6037382764423938,870.7103638275655,5.5163287583110066,522.2879925608564,83.57013333934333,11.172042819507947,56.44064922957223,122.8931238224491,18.688083831403578,73.45889636377096
LIME0301,93.34200997815586,6.051947617722918,2.7882007091359116,888.9200152807481,5.726920118560942,595.3745336276634,80.04129773487801,0.22878958292889173,52.2706305314415,109.27723123024687,17.430791808922443,57.449729117305345
LIME0302,93.87963791960605,4.001939372685587,2.3171912979049254,827.950918273754,4.760017678643895,451.13179412581445,80.10660873993739,14.635146255368655,49.227782884015745,106.05279830305392,26.53152785670634,61.782942049598454
LIME0303,96.49458721024652,4.616028728047649,2.512939076891816,947.9408153233836,4.639215458829986,594.3812560313003,77.9508800056662,0.45979244930252783,62.95148544195343,136.51713821002147,21.599288310028776,73.9705194646426
LIME0304,96.22074053086693,5.250200206251694,3.3517139583936544,956.3843147258215,5.06942801621544,451.7392961624726,81.65788260998839,1.9999672919042917,54.04941353815343,115.7833092301983,18.482203570689244,65.14445388835007
LIME0305,94.9581968120717,6.995667489783965,2.346315108884518,802.6328762929593,5.415749433465831,511.93689626456785,83.78747322181292,8.412543547008644,41.61342362479415,87.45291751204053,29.896685879280987,52.59295630726392
LIME0306,95.23465476661757,8.109918556005361,,948.9228902833275,5.399045524330781,436.3081337432898,84.58924464181646,9.591233746836116,43.19091170864305,91.78816899365195,27.61742289520643,57.72832916618534
LIME0307,97.55532979157685,5.606723059136183,2.6849875102330527,859.4735685089187,4.2879161999062,500.7347047772183,84.01310770844137,-2.464628233717127,56.81993299254145,121.60041809613901,16.24733789541655,62.821773621093925
LIME0308,93.81685722232834,4.8168033812796125,3.3659777512549227,942.8487768491393,5.9558030335316605,519.3083248999194,78.58614381201804,0.7128619526392255,60.41732852654597,123.89279375996671,10.52389678499149,67.53354708791024
LIME0309,96.09419476234008,12.818355327792148,2.9015390960015552,896.5776753666793,4.679417535301575,492.2654834432723,84.31362226116521,5.855082059002374,55.5168023225597,120.02265500365164,17.35865965729616,65.10175101522488
LIME0310,94.59561469513221,,2.767709460942191,901.43877820405,4.86746750155571,535.6938722045069,82.29405644805492,16.731787324009105,68.96888747872082,151.04634019670183,12.565425048989644,77.09317194188341
LIME0311,94.56463759354556,4.679332374442808,3.0221793987578036,890.7451175289391,4.54867282000609,504.95072247436286,80.24375257810271,11.880440380173336,66.35007165731419,138.87387569462607,15.691090651044162,68.24907424559396
LIME0312,97.19755370397438,6.795211355912322,2.127146283570174,960.6064602116743,6.349164417968543,473.8792635811245,80.29003431218635,4.439604898127259,54.41035834850763,116.4497800288927,18.646538269286424,64.33554459605537
LIME0313,96.65083269797606,5.230070759191402,,838.0205993737486,5.121035335143984,471.65933410988305,84.52761646390589,-7.632655698606562,41.61419340518498,89.36253452800824,24.21931568690568,50.97886822167602
LIME0314,96.62701927200128,5.4977430890913945,3.1917175157018223,930.3920169367505,4.574512459659218,540.5456886307849,80.84917052370693,5.9960872085802706,36.90012488268232,78.68765320672318,28.67123351023287,55.76301912051793
LIME0315,97.61095761430866,5.665924252054461,2.7953457629521394,955.0665082444775,5.431961774981223,467.31289850965163,84.40765877128214,6.294587124103694,46.12618254985285,97.29963137221553,18.04209513913049,58.50751545292041
LIME0316,95.04200768326552,5.4215866106144555,3.5029622558982085,935.8170040270205,5.384567889655017,545.7701485242468,81.80537953086647,3.294492662000332,57.53213446416157,125.20888666285336,18.615671300605438,65.16281374611287
LIME0317,96.36390594258992,5.838940500469612,2.4362519505234808,1016.2349457161708,4.906136488210058,561.1355896415965,85.35937575116564,-0.14675721808976938,68.26647079311938,142.66227000355,13.32963107097312,70.73002020693981
LIME0318,94.37946648681309,4.3827468134530765,3.5639544966267844,873.552661863765,5.420303356391692,416.5643068826935,80.89116454334524,6.310454969105289,54.174470344108,109.01098474904018,19.058825729338928,63.567669405053636
LIME0319,95.64833270497688,4.44169824605397,3.0772468327976257,947.8652411296765,4.587354019584568,556.6463193650517,81.34338125182691,0.6180914065493992,61.68722794231236,133.79412421636258,19.083040644523884,66.15052773128673
LIME0320,94.73971389126463,3.899845767028305,2.8317237050609134,894.695468232929,4.753540862525374,603.021134922235,83.90554875188656,13.987572683085432,47.54692513812198,101.50299769611021,17.358654939998047,62.24719467223687
LIME0321,95.19399192998543,5.439501230620227,2.9900631823158443,961.6703038176335,3.9948916727169683,512.6001880600965,79.07765223495171,13.61641681143681,56.2276912522755,122.00575287338172,16.940950283119847,66.78265817129596
LIME0322,96.19031405087382,5.778936503512114,2.946367617094529,899.6155502139316,4.338024457890219,,83.1550829193646,8.10687676419467,58.23356829477173,118.08075897987729,16.816623374428474,68.78217253683
LIME0323,93.36355863353306,5.457772866151886,3.6101414482088585,880.6062109068765,5.903815402835343,551.8502662184579,80.31861863830098,6.231779479710193,30.204057241474718,60.593887198049266,31.565327929730415,50.0
LIME0324,99.18477455137092,6.674492433347537,2.461660436264493,965.3036101935814,5.820714313861157,486.2258842410489,83.36405474289685,1.4893584321143427,45.865611976234895,100.30235597440112,24.502315419349806,63.64032427027241
LIME0325,92.9879652370006,4.9944039811709535,2.6187403804267007,875.4219030490535,5.032894324324482,509.1140111768935,79.66709225937018,5.7544326307309746,59.497003842778696,120.75188600173314,14.646403967621506,66.4404408393295
LIME0326,92.57162277442454,5.6687416555925125,3.51815144603624,829.3637120549722,5.831465723594919,434.2900235188445,81.5002348461295,13.518354546418546,52.74468335636565,114.03033788949111,17.293055666361546,
LIME0327,97.31622174700014,3.9082991238606857,2.7022325324080705,874.1576558413086,4.919962756695847,506.93175142652257,85.64502349883213,8.485099577950352,38.034849518490674,82.33183229157453,24.161920172100128,57.539908044845134
LIME0328,96.58332538792587,4.612900297525599,3.4502665386657956,930.9516473294266,4.878294848716046,524.9055997822271,85.2044233772674,5.347054131682784,25.69877624272644,55.040123759645965,42.18852496124339,50.0
LIME0329,96.24823963410431,5.695537757565777,3.8497179915043547,969.6019375793546,5.028255324232778,525.8081511463234,81.62512084471733,9.944533455770618,46.34219254697994,93.90098082608151,20.101275515342582,58.730165328008745
LIME0330,96.25669101852856,5.849102110743144,2.799102486529183,905.5564687648256,4.937539202338217,553.271236179879,80.1786869931002,8.464153778970521,49.28414307106121,105.14672000177927,21.670638100585833,61.358926023626815
LIME0331,94.97550645430617,4.706033052335818,3.3406811632876527,,4.89240183821991,461.25989109322353,80.41461048004174,7.6777232778899815,41.16077050171654,89.64063876592755,30.22209296836481,55.61139301604764
LIME0332,93.20549125702834,4.928400748141933,2.639099501391654,832.0912539261203,5.571699053574776,473.36966216632516,77.98750813158867,11.29208627642954,51.430849370279944,107.23878952576824,19.219127962714026,61.43907098511771
LIME0333,95.15160911638745,3.4821262533191906,3.3773666490339047,877.8368267591048,5.075067826978102,594.7753672995677,80.9909461260512,8.058490981512282,55.063867472328944,114.68170239807338,21.496911496716855,57.14982204989243
LIME0334,93.64567657697577,4.642970799193391,3.0997119929933836,885.571244142295,5.356240882216902,492.48358131181453,79.82632430712536,10.107987327811909,56.70687170726233,118.4363652836877,22.648609352008254,68.56695480859
LIME0335,96.9502394668355,5.890383163519786,3.2365191410801075,894.272028626374,5.515690262638666,510.0016893656164,84.6374956216199,5.309053184487281,26.44081075067678,53.31668859964755,40.90189756770153,50.0
LIME0336,94.70588523699573,5.575205016106566,2.6772139639823025,904.2047194125098,5.194092897827367,496.64949791373897,76.70751033141451,5.5565381808058145,36.8571490219188,80.28980190965754,27.08137445970498,52.51909660374609
LIME0337,93.34900560641498,5.50066572138121,2.169458292216414,934.5455478696097,4.51486433704588,458.9159586847489,77.93099259020629,3.67574816803567,46.95377351645264,102.0698301008498,23.223866053820778,62.276671543036386
LIME0338,94.35722831669402,5.04977368718096,3.2516260323747526,877.7596580914754,4.32356705551798,581.1764605445903,78.60344211927124,2.837290317581972,55.721731310374636,122.56450964093258,14.08418384282389,65.50115356202939
LIME0339,95.82586290855124,5.007063158628177,1.9682984237602728,906.9514343476562,5.074390317403653,473.6149294039697,84.34175333842057,-3.560796403093713,54.892340135500355,116.20909467993901,15.87734854764804,53.718211002848754
LIME0340,93.87255089439205,4.339678860526553,2.8413247538787325,897.7438554837975,4.914371847587533,443.6357238146535,78.02004029797659,1.7989716868712557,54.71869947876676,117.6582448387228,16.461262602039163,64.3185658386255
LIME0341,93.35555920886713,5.698828420202535,3.470590933209985,853.7055048054425,5.0436957144600605,477.46298613486243,80.3698636891183,0.9963673570870615,46.16582058031068,94.20294413327187,28.382883157262583,56.083121399801975
LIME0342,95.48737442298382,5.42097294438939,3.095948867936518,894.3166655459282,4.9919729803757065,399.9146999137233,81.32498610975041,2.866407767327484,46.72366562690039,99.685209913606,18.96467682272047,62.16327575719689
LIME0343,95.48993314221744,5.492018847992799,3.9741713223949064,892.8170235051441,6.291786830083284,467.4356267508409,84.95178700596666,12.143716342964797,42.71670731578259,90.984304218329,20.92761379777297,58.269207023484135
LIME0344,93.98611364925775,4.47396515733242,3.5125545762908867,891.7459717498477,4.3348868721793306,451.5935701073837,80.96696267348398,4.670580267308568,57.68194128105848,125.76057643867553,14.204685482988376,67.52437850703302
LIME0345,94.05792338876336,2.8466570801287556,2.673050805837212,901.5879728290726,4.005026865089437,530.8714315463662,79.67059040114285,7.130919967676732,40.795112122604216,88.36868070098117,26.19217585614872,55.31433528099559
LIME0346,95.46409987471527,6.097152711753695,3.0136566899257193,903.7836770306693,5.1661884167598044,466.3292880220064,80.6840962750114,6.905407632400718,58.5003639518957,127.98085382774885,17.52177492396868,65.12562642370673
LIME0347,92.10383131700536,4.521162543991596,2.976314648727782,878.3852410446335,4.811788722705902,544.3901967789425,75.0165819284728,15.20651682728764,52.07853238137646,113.20657919117582,22.462046917163345,59.56860349929682
LIME0348,92.1850724512469,4.13722423595688,,963.6357366985633,5.158033934864975,569.9241996534661,79.61567878654334,3.0219535155045,49.549555215448464,107.70778965301966,22.195594872297104,59.34283075082448
LIME0349,93.56311155749513,5.693478911913994,2.5298005417578233,841.5259685398491,5.291941511142,539.05876681438,81.37824901365519,4.299076235155798,43.43289600223533,87.41932972866817,18.88285354013388,55.61489774636134
LIME0350,,4.6079873600808705,2.71961954651007,863.9514945765052,5.642052347589448,489.2305855569962,78.30891229714922,5.81821883473629,36.444581388358735,79.05530862401399,25.017087975519,51.62180663576664
LIME0351,95.62181513119602,6.059936384046622,1.9818897485720317,1038.9981812111778,4.246387089808031,507.05572483527965,78.46112058351613,11.95966838641062,43.52347243621954,92.33485870419017,27.07209417062375,55.346613469647004
LIME0352,97.9507124338991,5.617005949576697,3.0237467341258215,848.1004322505385,4.721641051071418,423.750752992797,83.78077736209552,11.392388842982148,46.69993131375114,96.95320858073589,20.803412992175012,59.62120589860382
LIME0353,96.71531924640404,5.683569323200477,2.8754640776734797,832.3122662645121,5.214380629440382,493.311031373938,83.37075318092732,7.255859362243557,26.309756884187486,52.9168909739852,41.571488510654476,50.0
LIME0354,94.68012294007315,10.853261000810503,2.163553049344213,936.7238372500609,5.3852317978436135,456.97807659665835,79.35315982934765,12.153474621875475,48.026448446653355,102.56214981481602,20.37281745081188,59.18199132739142
LIME0355,,6.211943985386401,3.202106432638666,796.1440073113063,6.096724775144192,534.716319057465,81.16292124792086,6.294676775411663,59.243573680260056,122.37591627851324,13.976498611467632,63.551611775545524
LIME0356,92.99494127072438,5.261250531233856,3.35793637234548,888.2363045013781,5.477851985556933,628.6376194622237,76.43393289080562,6.777471614240661,55.67217905433873,116.55278290501192,17.05251080849793,62.88724221780752
LIME0357,94.96297372801521,4.630722860753797,3.1135172394324444,1007.2912462538244,4.971605702056862,524.9910817986905,83.88894571518244,10.534503495286442,45.03794124258493,96.21661154346754,19.29935220357159,59.14490084887744
LIME0358,94.42268272215972,5.143388467342251,2.8379659123955148,822.75320389233,4.554782123528669,400.4429925522667,77.71346361068555,8.903765168797326,50.469362984152276,110.14206208299905,18.117342541652146,63.58314266726383
LIME0359,95.64543712067618,3.22376476710168,3.295721075875927,800.9017757130644,4.71785507364049,481.9384903542813,65.85706810876691,1.376576012049859,44.43835430578,96.21292023410503,23.105860674928387,54.26197126465535
LIME0360,93.34553811289535,5.408652811480671,3.3401101802383457,825.040939902115,4.703648588521447,506.1245462687227,79.52538818308393,10.914257739143618,51.48760733335696,107.61524827647875,20.956964634651793,61.343586323652325
LIME0361,96.03869302848234,3.970628491817928,3.153701784859844,944.9179784173493,5.3276168142568805,504.36787126301317,85.00950736388977,3.182935748134188,65.40107823744032,135.87444379874307,10.51969382015754,73.7168504535227
LIME0362,98.06547782600515,3.6473297141564656,2.5876938747826195,956.2388359992906,5.128498722792915,463.45934371956236,82.24083725048926,3.4291667587904646,59.68498802624876,122.23222622086632,16.702527804829554,70.90637464124455
LIME0363,94.78247970308628,3.477640813782109,3.1383003827555904,874.3705601510745,4.338175214578911,512.2645871318467,80.51572053590515,10.081249542050589,55.207943056927526,114.52806908821492,16.353488386513423,65.79329106756671
LIME0364,95.80342344419789,6.112688374989926,3.5977403254127394,934.1606202000535,4.782049265454783,437.87495815403065,78.2102208012334,5.910486456510407,45.07115087616282,91.14329944750283,20.241897027478544,56.59878425680412
LIME0365,96.38028798342222,4.3707366063072115,2.7016854706941347,969.5127663755995,5.438773776725711,452.75456386574666,78.91828321268638,8.016974993293157,57.499383929448385,126.16636155119019,17.789544542360268,63.329470046816205
LIME0366,94.19755905622833,6.5337277099165,4.048969669566215,989.3673207214913,5.175831177487029,532.2898820801855,81.8666763485921,8.609564257384928,33.13123048626947,70.06537919572203,28.531646501772993,53.843670434564494
LIME0367,95.44818496362083,4.464198536947702,2.7371845330073077,887.6832359410076,5.284322308006385,449.2168384560087,78.26515156934211,2.413406164256971,47.4764651800911,96.16648428923801,25.20948167938059,61.0210356974657
LIME0368,95.02518480156358,3.2926420424070533,3.016203506670068,784.9264141165006,5.191460855028631,526.9105802746128,80.9864019519751,7.39710391325384,55.8371141982395,115.61416228232011,21.47342063057799,65.22375395312027
LIME0369,95.19535219709766,3.883475560051341,2.663757201996832,858.9560538795157,5.81321536730443,431.5268112671971,84.23426580991014,11.23490799435335,57.40421214047751,121.08889449086409,20.96580932688315,61.54816517161309
LIME0370,93.45398043228907,6.235811620006938,3.11163541796013,878.6597902532371,5.118021531912185,588.2412941895868,81.61345656956644,0.49474633079839414,56.69884490215741,119.44048981681244,16.15231302042539,62.72237007083178
LIME0371,95.04902034851789,4.844101822063332,2.1288891536823624,887.0530601710805,4.806988601064651,461.28650387979724,79.7295790688552,8.118125558626145,52.948306892096944,106.27258243671739,15.998848662763523,63.442699590984695
LIME0372,95.9959965824909,4.451712703509399,2.7269791005916395,890.607029949564,4.542122479433219,488.8166714098278,78.37235688076468,2.1305108547140765,48.04275020916117,105.22170407754027,21.060884853941246,60.64107963383044
LIME0373,97.90228721559008,5.160018225852788,2.4539393998257166,955.9447298965334,5.124804729104856,516.5306630545203,84.69324335930777,9.471396276989868,55.37975969826489,113.80956720989545,17.606093564228086,68.8615148462357
LIME0374,96.91854165217042,5.501782736167545,3.0676691739461455,963.7214213343791,3.7796479926124578,471.7325023749453,84.16114244486243,9.649037620496859,40.471389594136994,81.07378239663294,22.882343578661,54.53990242572269
LIME0375,99.30636491502311,6.117398815902461,3.497223687754454,891.4163173037608,4.907855499083644,507.1702980535652,83.19595478135307,3.1021183567664132,41.5532273670675,83.74175379108725,20.53831607600813,54.03938776949995
LIME0376,93.4653048742239,6.448499229892926,3.3230030935572756,954.9242438025909,4.897080070039328,528.7678362260062,78.27691481030612,17.350852260160558,50.61734676460297,107.10827885095757,19.631519136690212,62.54003842208694
LIME0377,96.74464127344136,11.38443500618478,1.8141703195705539,917.8830683315545,4.31776457319136,548.0306616251743,80.87345273883784,11.061311651403695,51.731976427087474,104.88953631568657,18.118195570875628,61.812937741813776
LIME0378,95.3666840114767,3.6739523139179617,4.02103482646394,903.2252986431286,4.535867080672002,539.5748717986479,82.09993690652145,8.777158658670551,31.743848214353537,63.75259752693047,33.56720786945411,50.0
LIME0379,99.37960586643534,4.586534838876724,3.147639970310434,945.3272078554982,5.404828765074121,491.4094768098663,87.59203819806766,6.748953494094946,54.55146380949519,113.24476350771829,20.326631929978483,68.37361333578937
LIME0380,93.3834034292897,5.260280506582886,2.6117504297534997,903.6126024118958,5.115355874537482,492.6684112978199,77.58815425515573,11.397899009536868,57.72728377919393,122.64462997376611,20.62523074547093,62.0673422261564
LIME0381,93.32055631563844,4.036241073789389,3.0785639594954706,1002.8905588548881,5.050894166853664,617.4554279012516,76.9098864130498,1.7497112275295814,49.22714762533705,99.55540616733947,16.536107720205123,63.20558794924509
LIME0382,93.80121470911196,4.042849085104957,3.0880949112513463,828.0794416602721,5.153173766966011,547.4944534124646,85.17835933158709,5.115309039362378,73.74466283283992,152.11057673330853,14.763478294007433,78.57221237635012
LIME0383,90.75220855138039,5.343787881549885,2.666575641524218,874.2414550453991,5.046313793974462,453.9088171839893,77.47333165476383,8.494055834992366,43.17064893684814,89.94829773256127,20.98148910091182,61.36140932307778
LIME0384,,14.701783572328601,3.0989583336710376,893.6740551523025,5.621431281429158,504.9994081882776,81.47452423756327,3.3684470127754897,46.3891283661313,94.25769972136384,17.895532310768736,59.25765142293896
LIME0385,93.4817346768926,5.032796995411586,2.696263856189846,921.9726345228995,5.061714590851825,483.24284306109035,78.65675972065752,8.533429361495681,46.049330938727906,96.75953476344495,20.43003540053167,58.90376365487244
LIME0386,95.30078757295242,4.241504665299931,2.797819003654989,963.3980243551545,4.270893443090625,493.2332883038445,81.69007892861346,11.452817015330515,49.23812388708983,99.31540412773859,23.5155808797062,61.19567734207719
LIME0387,95.68351195155432,4.769599285794233,2.656860432122458,898.7800716381921,5.815064982437205,438.5252421145956,84.46971650335593,2.3625193998914833,46.71275187033709,93.86010513610384,20.290475672030432,59.29773836933149
LIME0388,98.75234167843178,4.075766855731696,2.2836643551301736,828.8885175246896,5.185170133664423,479.40383828070236,84.93783486561072,4.0953289924052365,35.93189455395128,75.59952302750914,32.526791860559015,57.20552246247336
LIME0389,96.9008476763721,5.8901984111247865,3.072918235107692,942.1256948227502,4.705373134602466,590.5777886596957,85.89032148666217,-0.052576982201534506,44.53451703763525,91.27702846658092,24.101128522311015,60.257982615918124
LIME0390,93.84619268867519,6.035249334723753,3.292649718258169,937.7479383070983,4.373299140852491,528.9538150437752,78.99472951840752,-2.8313293110732722,49.02379304225924,98.9827032485275,19.215986999283004,56.07837751494404
LIME0391,93.20317065730329,3.153812137761906,3.2574417980381862,802.9070670310297,5.197957110479023,375.44192959242696,79.49443305396403,9.786626622700226,62.28572082061997,129.8521818565602,19.535189473812352,69.01314994548504
LIME0392,95.983838343013,4.07048913980759,3.409962626317617,899.8097933164601,4.941413997512813,560.8361746248974,82.50575137035447,4.805151618820989,72.02243273372913,157.2269979382156,15.220753251019815,78.4542326154919
LIME0393,92.35953358595872,3.503470744909921,3.162170105007434,820.4929084659851,5.787073393016204,554.481476145458,80.87639491808058,5.703207245054549,63.354738978506546,135.88568264260908,12.986460734502177,70.62715732644534
LIME0394,98.6629175317087,4.3499760655931015,2.7336372508915483,866.7674451248969,4.8270463596665865,482.03573478467916,84.39604242037068,-0.4354483281907626,42.246209703273934,91.38375560596351,29.247170491686617,56.89276483358867
LIME0395,97.35888024144258,4.916562030209639,3.4198319322155943,854.85955365186,4.581309605158767,535.8631771891608,80.08676289522072,4.859274335434776,43.04190389373834,93.58957540902774,24.011609482906675,58.23856592944883
LIME0396,94.0616486957906,3.55035478030147,2.3212412300790324,940.4632349120993,5.447898109117964,457.03003945913997,81.53470694029117,10.810097321673641,48.40671422490649,106.22977107481151,20.714679807082312,61.23021356175657
LIME0397,91.57373094181824,11.492352553712802,2.54966430874376,905.8415087086092,5.462640946358416,476.48721418668214,78.26537405105918,6.232398947726512,67.84558888853586,146.04776042651696,12.17275375039403,71.91594350443496
LIME0398,97.70774474833082,3.9960426279185013,2.5178999642883775,835.7204499621986,5.084325683805098,574.9273180334927,82.29371606945668,5.252655354303854,48.345759478181066,102.57430756810334,24.222952184084342,64.04862807186004
LIME0399,94.77092030949477,5.2072673293989435,3.540028029569655,944.0032981478671,5.338178523837454,486.4134980065146,81.37214667655095,6.47372959074063,36.72492509462569,76.13389780559892,28.7812895804676,51.381403008228354
LIME0400,97.47563262394692,5.0693443370362505,3.471394257070038,828.3097088035793,4.981156439628881,406.51341690225047,81.22183880163203,-0.7316839200259411,44.98822863046965,91.6108187520267,24.115751306101224,57.48231861124907
LIME0401,91.81114468241127,4.278262446662747,3.243652618522497,916.5056895235472,5.1169325505046235,496.8348388609332,76.54116044615486,9.916159389197654,57.57056001819417,123.04739873383653,15.847395069476043,69.5224969006834
LIME0402,93.80124995409246,5.176820872139398,3.5359649326058986,859.2994665354222,5.582495441281962,496.0705803542822,75.64279991962219,0.7809270144602172,56.89940276896087,125.12121753698662,20.07717862718891,58.59550511959581
LIME0403,95.01048739943637,4.4533199154127345,2.560358608794006,881.716145873474,5.312659167010752,559.918428468673,85.01648795862079,-0.4039885090225166,47.99783333508344,100.48210752057543,23.56971454925483,63.952682857098154
LIME0404,95.09396118752949,4.728344889673947,3.17429755993049,925.2135374019192,4.9153627808336875,500.716821108788,82.34578283576398,-0.19359716246570446,56.83414673560031,121.89423335034326,15.588721379987724,62.786081537980564
LIME0405,94.09986905704152,6.673452090298537,2.937412785808418,926.0724699529765,5.676181272963075,478.92088442798536,80.83702151530161,4.758295472938858,27.26827797453168,57.23661965896442,32.42167905790569,50.1506109038234
LIME0406,96.245699864695,6.3404610517903475,3.423441051942457,966.848453677798,3.817572313604244,552.2528072615603,79.69265695872326,4.116968167557426,51.03829235032698,106.48561356815449,21.3372511961493,61.384064584824465
LIME0407,92.86475914123481,3.7004187630724026,2.9423878837239013,895.8873150164274,6.026036655710968,506.0395116250555,74.80982550997152,7.306881050101744,58.606854213686304,122.02305268276523,12.34280979240475,65.83200087574156
LIME0408,94.71524102995741,5.829732417879175,2.8075285557949594,915.322543148167,4.147020452554632,462.4988659217141,78.63725235326545,1.7074466659502985,41.67136724845465,87.54841459392566,24.45334010381677,56.08167606009362
LIME0409,95.2405912634238,5.811396554491592,3.270454259280495,878.1131338797837,4.686453587613852,557.7498780270809,82.48331624853493,10.109824751117522,41.63661463503712,86.32848792694533,22.675587149662377,54.07244228062194
LIME0410,96.0288776681175,,3.438084583595616,909.0994941311399,4.9795412324024655,509.68308822584,83.8217193280767,8.888894691216162,31.335518472365248,67.3636769962428,35.568663708431906,50.39855837578322
LIME0411,96.42322975617778,5.818777643754861,2.6658274025765993,921.9743024004256,4.926759664635919,500.1462983339719,83.636568726084,3.7533205484169674,65.89895594810694,143.32063464961718,13.996215569330916,72.93642146112356
LIME0412,92.75071581632426,6.537931918412553,2.969462164323812,895.0845076272813,5.503205520013277,508.8954195705827,80.20687037817034,3.3597970100165058,42.79846022978433,93.15414679635163,26.687145486897702,58.5019631541168
LIME0413,91.93177165852876,3.877455193755586,2.4707796831791735,809.8124757953752,4.4710816906948825,446.46658142917016,80.83866255574065,2.637198520191809,52.410432778621114,107.20762317999876,17.537542292937744,57.01512186303092
LIME0414,97.55535364379702,4.0824971789857365,1.7509694912535303,916.5735448165448,5.130383408741531,473.61731119108316,82.76183096322205,3.376486652360019,56.03917041483375,122.11954180998369,20.844634037057503,63.99707930654977
LIME0415,95.66462802395918,6.017661466843503,3.1002298157068644,918.2280738677729,4.710893950890123,500.17913009163914,83.68235373961167,-2.3753118029248537,65.12067949141453,134.68976864273588,21.537129755257542,67.88623870463022
LIME0416,93.50302692688689,5.271495310825648,3.304452678127316,865.9913261826025,5.147570489668708,490.266815248766,79.3806669790433,1.1879235099223084,48.46102226014365,99.91991765275051,17.430999020691083,
LIME0417,98.10230395104504,5.551476275239523,3.1310334045433628,835.7806481963743,4.9676138701010615,563.6214191408297,81.87856420709771,9.545642903879369,44.60570206221581,95.69489695807489,23.294765627404686,63.836203502797275
